gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YJL137C,90.06564,-2.323715,0.42878755,3.30484e-9,2.415046e-8
YJL141C,152.5903,-2.159878,0.48924616,8.336637e-7,3.996923e-6
YJL142C,572.1043,-1.385079,0.28235705,4.075953e-7,2.064383e-6
YJL146W,31.02006,-1.383266,0.35573266,4.221593e-5,1.460063e-4
YJL153C,19.57952,-1.05102,0.40002283,0.00498964,0.01120329
YJL161W,61.3558,-3.118197,0.50097827,1.277617e-12,1.74278e-11
YJL163C,198.4763,-1.640781,0.296645,9.771265e-9,6.650121e-8
YJL164C,182.453,-2.364634,0.35220536,1.005269e-12,1.401412e-11
YJL166W,392.5403,-2.85169,0.84116456,5.097284e-6,2.095403e-5
YJL171C,121.0252,-2.28264,0.51264941,4.74499e-7,2.368015e-6
YJL181W,45.96819,-1.285294,0.29374558,5.883633e-6,2.395371e-5
YJL185C,11.02534,-1.69825,0.52000059,2.419042e-4,7.324096e-4
YJL196C,65.63255,-1.943394,0.45305439,2.657815e-6,1.14528e-5
YJL199C,77.68725,-5.013236,0.5568223,1.074888e-21,6.957159e-20
YJL210W,108.6687,-2.430015,0.24837591,6.193844e-24,5.533458e-22
YJL214W,24.91458,-2.277477,0.45112292,2.757997e-8,1.705066e-7
YJL216C,20.67966,-2.037808,0.61254148,8.183327e-5,2.6853e-4
YJR001W,124.4378,-1.474592,0.24433344,6.356229e-10,5.263389e-9
YJR008W,97.03325,-2.35664,0.5143846,2.048243e-7,1.089933e-6
YJR010W,49.46582,-1.518758,0.30082455,1.625192e-7,8.818302e-7
YJR011C,47.11802,-2.073912,0.31006315,2.911852e-12,3.701378e-11
YJR016C,25.92857,-1.412831,0.47459174,0.001064523,0.002812273
YJR024C,5.00097,-1.247391,0.66318924,0.02238958,0.04269906
YJR025C,133.6467,-1.264183,0.27425657,2.023959e-6,8.921454e-6
YJR034W,17.52828,-1.286136,0.37256499,2.578171e-4,7.779894e-4
YJR039W,171.285,-1.229396,0.32698908,8.606804e-5,2.81407e-4
YJR042W,94.01075,-1.180974,0.21769552,3.228106e-8,1.970729e-7
YJR044C,43.53084,-1.347247,0.34480861,4.108449e-5,1.424816e-4
YJR048W,56.26686,-1.702031,0.4160704,1.073431e-5,4.15169e-5
YJR049C,105.9093,-1.068515,0.19544853,2.828931e-8,1.745517e-7
YJR062C,56.1524,-1.218428,0.29054675,1.431055e-5,5.403084e-5
YJR077C,77.76375,-1.707177,0.31667957,1.906435e-8,1.221466e-7
YJR095W,25.53417,-2.874496,0.73323663,6.060549e-7,2.973091e-6
YJR099W,31.51849,-1.396044,0.3332308,1.170103e-5,4.492716e-5
YJR103W,135.2892,-1.297394,0.1948988,1.402631e-11,1.571888e-10
YJR108W,25.08181,-1.159584,0.55333457,0.01689273,0.03326143
YJR109C,108.6476,-1.889891,0.30329998,9.106546e-11,8.634203e-10
YJR112W-A,17.06691,-1.133067,0.41013806,0.003055096,0.007260575
YJR115W,192.4325,-1.978402,0.44175183,1.046349e-6,4.916288e-6
YJR116W,47.65848,-2.297906,0.41875449,2.474416e-9,1.857423e-8
YJR121W,68.59668,-2.982062,0.39348753,1.460311e-16,3.811833e-15
YJR122W,61.83785,-1.015194,0.2988303,4.252751e-4,0.001220597
YJR131W,51.72556,-1.485991,0.2629994,6.258794e-9,4.396404e-8
YJR135C,38.09506,-1.00368,0.32556476,0.00128041,0.00331631
YJR136C,59.72939,-2.221468,0.3572364,4.142167e-11,4.217297e-10
YJR148W,133.6096,-1.970869,0.44512069,1.342941e-6,6.154823e-6
YJR149W,54.67214,-2.138965,0.34012169,3.388917e-11,3.53551e-10
YJR161C,114.9477,-2.246536,0.35288046,1.491649e-11,1.659917e-10
YKL007W,39.03361,-1.174234,0.37454457,8.961158e-4,0.002404324
YKL015W,83.18718,-1.106661,0.21432707,1.443463e-7,7.885388e-7
YKL016C,93.02615,-2.160443,0.37389036,7.253736e-10,5.944502e-9
YKL025C,75.20036,-1.706056,0.31766807,2.136352e-8,1.353734e-7
YKL026C,100.2701,-2.04862,0.52003072,8.591311e-6,3.378468e-5
YKL033W-A,187.6027,-1.383038,0.38107346,1.168327e-4,3.740888e-4
YKL034W,124.9845,-1.305427,0.19101963,4.109275e-12,5.022183e-11
YKL043W,148.7192,-1.801572,0.21992077,6.360514e-17,1.761779e-15
YKL044W,56.9545,-1.788203,0.351145,8.086465e-8,4.579683e-7
YKL047W,70.92557,-1.670528,0.25000282,7.130595e-12,8.329533e-11
YKL051W,135.5771,-3.209121,0.25884547,3.6430679999999995e-38,1.777537e-35
YKL053C-A,114.2002,-1.031636,0.37369421,0.00344771,0.00807862
YKL058W,18.49028,-2.668064,0.47861404,3.791945e-10,3.272423e-9
YKL062W,127.2814,-1.550453,0.20938556,4.843935e-14,8.371957e-13
YKL065C,556.5947,-1.252973,0.2037641,4.069306e-10,3.488055e-9
YKL065W-A,548.3116,-2.657052,0.61600086,2.332663e-7,1.225856e-6
YKL077W,33.258,-1.071738,0.3509095,0.001314448,0.003392003
YKL084W,12.75566,-1.176229,0.40501167,0.001883027,0.004661999
YKL085W,280.887,-1.283202,0.3235518,3.501128e-5,1.22762e-4
YKL091C,373.8256,-2.217682,0.3677131,1.342565e-10,1.245013e-9
YKL093W,31.7562,-1.841589,0.4824,2.388226e-5,8.646413e-5
YKL094W,207.0197,-1.386449,0.18617351,4.356892e-14,7.634189e-13
YKL096C-B,44.67501,-2.072909,0.4773164,1.483298e-6,6.734829e-6
YKL102C,6.374316,-1.377537,0.72186675,0.01599366,0.03167274
YKL116C,29.72073,-1.531348,0.31718356,4.89672e-7,2.43607e-6
YKL124W,170.5645,-1.246386,0.20380111,5.054027e-10,4.25733e-9
YKL128C,8.799027,-1.125435,0.54796833,0.01953875,0.03779636
YKL132C,19.13554,-1.637068,0.49324025,2.305417e-4,7.006831e-4
YKL133C,111.643,-1.605116,0.29401914,1.552784e-8,1.011223e-7
YKL137W,45.20771,-1.813717,0.33992487,2.100001e-8,1.333364e-7
YKL140W,83.76502,-1.976496,0.23929363,2.519906e-17,7.376135e-16
YKL141W,215.6196,-1.776359,0.27899471,4.793412e-11,4.812477e-10
YKL142W,142.246,-2.122595,0.32733716,9.992264e-12,1.15448e-10
YKL146W,98.0354,-1.308867,0.23357523,1.023403e-8,6.920515e-8
YKL148C,52.19784,-2.681492,0.38581708,5.620784e-14,9.507369e-13
YKL150W,402.1243,-5.53553,0.35531887,9.745767e-57,6.181739999999999e-53
YKL151C,135.5489,-2.508065,0.39742089,8.410235e-12,9.788279e-11
YKL162C,19.67672,-1.939258,0.40416242,2.552438e-7,1.332649e-6
YKL163W,73.43474,-1.658871,0.3956378,7.549448e-6,3.009815e-5
YKL164C,33.3382,-1.985182,0.42666538,4.578262e-7,2.289203e-6
YKL168C,127.8932,-1.8141,0.29615342,2.070499e-10,1.854969e-9
YKL170W,17.94721,-1.114726,0.46552785,0.008733643,0.01849666
YKL174C,75.53784,-1.754062,0.27009055,2.170282e-11,2.337199e-10
YKL184W,65.31934,-2.194233,0.28170661,6.527912e-16,1.533576e-14
YKL187C,151.3169,-3.135784,0.38026989,3.5153379999999997e-19,1.46696e-17
YKL188C,141.2685,-1.053277,0.2499061,1.53965e-5,5.771869e-5
YKL189W,48.06717,-1.634958,0.32056302,1.032164e-7,5.758149e-7
YKL194C,32.21071,-1.309834,0.32934056,3.23385e-5,1.140206e-4
YKL198C,102.1714,-1.979994,0.28957651,1.324277e-12,1.794849e-11
YKL206C,53.65484,-1.424729,0.30539787,1.268192e-6,5.841786e-6
YKL212W,71.44137,-1.14074,0.29198892,5.248158e-5,1.78398e-4
YKL217W,135.7653,-5.32593,0.48820784,8.191352e-30,1.8556339999999997e-27
YKL219W,44.07625,-1.722942,0.34883426,2.020385e-7,1.076916e-6
YKL220C,21.04106,-1.463208,0.3485572,1.024587e-5,3.987089e-5
YKL221W,19.74448,-1.316213,0.46270885,0.001862021,0.004617201
YKR009C,116.7115,-1.831363,0.45591265,1.104415e-5,4.256308e-5
YKR017C,99.78961,-1.862371,0.31744142,9.110725e-10,7.333671e-9
YKR021W,66.34305,-1.305606,0.27778539,1.246278e-6,5.753379e-6
YKR027W,29.39524,-1.531642,0.3277743,1.045963e-6,4.916288e-6
YKR030W,22.16324,-1.904491,0.36530254,3.3278980000000003e-08,2.021921e-7
YKR039W,22.69445,-1.115957,0.3475288,7.403905e-4,0.002016443
YKR046C,180.9629,-3.044101,0.3285217,5.889546e-23,4.500891e-21
YKR049C,73.57026,-1.536039,0.51000945,7.649725e-4,0.002075372
YKR051W,60.40967,-2.174885,0.28261511,1.436504e-15,3.231115e-14
YKR052C,12.96251,-1.116698,0.42754066,0.004827992,0.01087498
YKR058W,122.2514,-1.431997,0.32225871,3.566171e-6,1.504004e-5
YKR067W,462.6581,-1.168706,0.1963823,1.509376e-9,1.176163e-8
YKR070W,20.59376,-2.77587,0.43236477,1.38024e-12,1.862737e-11
YKR073C,4.858386,-1.942471,0.57560182,9.166587e-5,2.983256e-4
YKR074W,382.409,-2.155186,0.27562264,5.751931e-16,1.366461e-14
YKR076W,100.9944,-1.466349,0.41206535,1.34224e-4,4.244182e-4
YKR083C,138.0217,-1.534522,0.23196564,1.381385e-11,1.553568e-10
YKR089C,238.8373,-1.137669,0.18017537,1.589903e-10,1.457334e-9
YKR093W,342.2453,-1.050831,0.24133507,8.259051e-6,3.259935e-5
YKR097W,174.3048,-3.440723,0.85210634,9.262209e-8,5.203737e-7
YKR102W,22.36587,-1.834632,0.44835767,8.038599e-6,3.180838e-5
YLL001W,142.0858,-1.822982,0.20094643,2.811734e-20,1.404317e-18
YLL006W,64.85071,-1.17069,0.2393951,5.616082e-7,2.765746e-6
YLL007C,46.69664,-1.722015,0.36594896,6.423605e-7,3.136638e-6
YLL009C,88.14182,-1.450045,0.38882758,7.203657e-5,2.381073e-4
YLL014W,48.81307,-2.56901,0.47938669,1.861196e-9,1.427517e-8
YLL016W,100.901,-1.116467,0.33303705,4.515013e-4,0.001284824
YLL018C-A,9.059542,-2.626891,0.7891856,1.239315e-5,4.735529e-5
YLL023C,136.2414,-1.472688,0.40314363,9.31957e-5,3.025283e-4
YLL028W,146.8802,-1.295167,0.21805671,1.422359e-9,1.111086e-8
YLL031C,63.77885,-1.968219,0.27500501,1.408587e-13,2.241033e-12
YLL041C,108.5165,-3.125107,0.55838756,5.991019e-11,5.900781e-10
YLL042C,76.11857,-1.452115,0.41925567,1.943933e-4,5.985614e-4
YLL052C,27.75126,-5.072876,0.7917137,2.911862e-13,4.450589e-12
YLL055W,180.2977,-1.120236,0.41086984,0.0034534,0.008085978
YLR010C,13.57388,-1.533921,0.43482102,1.342159e-4,4.244182e-4
YLR034C,149.7829,-2.269796,0.22145768,9.727800999999999e-26,1.045821e-23
YLR036C,68.20155,-1.658443,0.25448675,2.208264e-11,2.374071e-10
YLR038C,41.6049,-1.970654,0.38397187,4.359673e-8,2.594128e-7
YLR043C,298.1168,-1.359516,0.51181779,0.002993954,0.007139342
YLR047C,44.95745,-2.272708,0.3659527,3.703384e-11,3.819604e-10
YLR053C,86.30581,-1.694468,0.4616236,5.811172e-5,1.95649e-4
YLR070C,16.08265,-1.209459,0.50950233,0.008061322,0.0172339
YLR078C,39.65163,-1.327572,0.40313574,4.287025e-4,0.001229878
YLR089C,181.6887,-3.284372,0.24471129,4.415951e-44,4.668396e-41
YLR090W,48.59928,-1.408651,0.2640147,4.09224e-8,2.451094e-7
YLR092W,125.4707,-1.034119,0.4088287,0.006699471,0.01463318
YLR093C,135.7911,-1.060322,0.20560694,1.556497e-7,8.46729e-7
YLR099C,60.73644,-1.228057,0.2714656,3.162994e-6,1.341998e-5
YLR100W,134.5686,-3.022027,0.31764007,6.1487119999999996e-24,5.533458e-22
YLR113W,108.6946,-1.437936,0.22674461,9.60463e-11,9.065799e-10
YLR120C,196.5535,-1.920779,0.38299418,9.013916e-8,5.068729e-7
YLR125W,18.32261,-1.007246,0.47441461,0.01959453,0.03789272
YLR128W,20.88498,-1.988345,0.41579106,2.44152e-7,1.277769e-6
YLR142W,181.0324,-3.093129,0.52728166,1.324434e-11,1.494819e-10
YLR149C,161.3086,-1.664553,0.46164424,7.873664e-5,2.589044e-4
YLR152C,167.5545,-2.172329,0.30165459,6.008508e-14,1.0109270000000001e-12
YLR153C,145.683,-1.981713,0.31337433,4.08837e-11,4.169217e-10
YLR164W,108.1986,-2.117258,0.49916006,2.02086e-6,8.913987e-6
YLR173W,290.1083,-2.793469,0.34856174,1.0698180000000001e-17,3.444596e-16
YLR174W,149.9452,-4.623634,0.48574841,5.049996e-24,4.68278e-22
YLR177W,476.2112,-1.477929,0.33883757,4.846927e-6,1.998963e-5
YLR178C,297.1258,-2.567144,0.38682593,7.85515e-13,1.109693e-11
YLR199C,16.08842,-1.252073,0.40153113,8.594802e-4,0.002311994
YLR201C,28.44629,-1.346527,0.3974688,2.99282e-4,8.920797e-4
YLR203C,48.67662,-1.036487,0.26677011,6.34322e-5,2.120446e-4
YLR206W,140.4927,-1.436329,0.19666577,1.203739e-13,1.937897e-12
YLR207W,62.69884,-1.202518,0.21599235,1.411522e-8,9.278014e-8
YLR218C,123.0541,-1.091386,0.23222552,1.562436e-6,7.053758e-6
YLR246W,74.87341,-1.059196,0.24176591,7.252939e-6,2.906216e-5
YLR251W,29.6063,-3.126477,0.58332667,2.335476e-10,2.074779e-9
YLR262C-A,104.4067,-1.036654,0.38138159,0.003892067,0.008996858
YLR266C,115.5059,-1.810339,0.30672141000000003,8.201133e-10,6.686348e-9
YLR267W,242.4592,-4.387026,0.86736083,3.890665e-10,3.353056e-9
YLR275W,22.6493,-1.475406,0.37622537,3.222387e-5,1.136796e-4
YLR284C,28.04125,-2.009639,0.39643274,5.476936e-8,3.193034e-7
YLR304C,229.3307,-2.647158,0.25375264,3.449809e-27,4.756986e-25
YLR306W,24.58063,-1.76233,0.3996253,2.360784e-6,1.027055e-5
YLR312C,655.8804,-1.917822,0.38796588,1.307662e-7,7.193841e-7
YLR327C,377.2185,-1.387055,0.55278477,0.004230982,0.009698994
YLR328W,50.51492,-1.537541,0.29572629,7.149383e-8,4.081776e-7
YLR345W,208.0522,-1.803211,0.28403325,5.128564e-11,5.122911e-10
YLR346C,26.29062,-1.917027,0.47735615,9.012016e-6,3.537328e-5
YLR347C,69.4306,-1.270459,0.33430102,6.974319e-5,2.312381e-4
YLR348C,124.2676,-2.086695,0.27783964,7.611332e-15,1.494696e-13
YLR350W,97.01646,-2.550685,0.49555742,6.192402e-9,4.354591e-8
YLR352W,132.1964,-1.10061,0.20978151,9.290921e-8,5.215249e-7
YLR356W,31.14794,-1.243519,0.46493206,0.00341082,0.008004007
YLR358C,7.443289,-1.328078,0.65947702,0.01472781,0.02943243
YLR363C,20.25515,-1.388545,0.39465898,1.755176e-4,5.438732e-4
YLR370C,24.09308,-1.404484,0.38768509,1.160947e-4,3.719134e-4
YLR377C,47.85622,-5.666243,0.58622486,1.662381e-24,1.5738030000000001e-22
YLR389C,119.842,-1.371988,0.19099977,3.154417e-13,4.76392e-12
YLR390W,31.02579,-1.241514,0.39948731,9.021946e-4,0.002416647
YLR392C,130.4845,-1.353856,0.28908275,1.2748e-6,5.867964e-6
YLR393W,33.99673,-2.625966,0.47443519,5.611875e-10,4.689871e-9
YLR408C,11.62573,-1.06426,0.40817768,0.005204846,0.01162886
YLR437C,11.1552,-1.628378,0.51550316,3.990893e-4,0.001155374
YLR446W,117.6036,-1.862353,0.36514264,6.636036e-8,3.812715e-7
YLR450W,245.8888,-1.633959,0.18988105,2.517993e-18,8.824103e-17
YLR459W,51.16771,-1.081938,0.3923345,0.003292148,0.007751335
YML001W,52.36111,-1.347643,0.35575143,6.628062e-5,2.205761e-4
YML003W,30.8875,-2.205421,0.4141319,8.111718e-9,5.617099e-8
YML005W,39.04175,-1.646274,0.26875408,2.805114e-10,2.460974e-9
YML042W,129.7548,-2.915712,0.56182645,1.223389e-9,9.675753e-9
YML052W,55.77338,-2.078874,0.46616644,8.670448e-7,4.141314e-6
YML054C,233.3045,-2.754281,0.47322398,6.411427e-11,6.275877e-10
YML070W,106.1517,-1.61465,0.29307901,1.154289e-8,7.723262e-8
YML075C,273.2431,-1.253264,0.38876814,6.020936e-4,0.001674301
YML079W,56.78205,-1.146062,0.44889562,0.005482609,0.01220062
YML081C-A,44.13261,-1.352695,0.46722169,0.001509799,0.003842959
YML083C,32.58149,-1.271056,0.43305093,0.001508061,0.003841538
YML086C,35.4649,-1.060766,0.34646223,0.001297112,0.003352722
YML087C,116.7683,-3.506401,0.43168071,3.348428e-19,1.406561e-17
YML091C,427.0876,-1.614895,0.23612624,2.645208e-12,3.382773e-11
YML100W,453.6209,-1.019668,0.40062837,0.006516295,0.01424289
YML110C,70.73666,-1.260628,0.45800299,0.002657772,0.00638812
YML116W,92.9563,-1.350999,0.27979588,6.262787e-7,3.062826e-6
YML120C,38.56062,-2.00235,0.40931369,1.371041e-7,7.522937e-7
YML121W,20.48143,-1.234287,0.39737992,9.158601e-4,0.002448083
YML128C,215.041,-1.715388,0.39550959,3.597903e-6,1.515372e-5
YML129C,41.5514,-2.1005219999999998,0.46646288,6.683657e-7,3.258604e-6
YML131W,33.98534,-1.810654,0.58801735,3.353784e-4,9.834975e-4
YMR006C,136.0915,-1.8586530000000001,0.33700916,7.068961e-9,4.938152e-8
YMR008C,160.2985,-1.761275,0.32355381,1.286806e-8,8.528955e-8
YMR008C-A,8.384259,-2.933201,0.74071499,4.294295e-7,2.161803e-6
YMR013C,39.10532,-1.201097,0.34176726,2.277956e-4,6.936665e-4
YMR020W,75.20259,-1.16743,0.28431864,2.209953e-5,8.033082e-5
YMR034C,29.26067,-1.059323,0.28000075,9.380447e-5,3.040377e-4
YMR040W,395.3844,-1.238935,0.36087021,2.932357e-4,8.757033e-4
YMR041C,35.90243,-1.112833,0.32338759,3.289399e-4,9.679732e-4
YMR054W,96.90705,-1.201837,0.20746375,3.788511e-9,2.746345e-8
YMR056C,290.5212,-1.468191,0.24570887,9.258841e-10,7.424631e-9
YMR058W,23.72799,-1.017461,0.42771807,0.01024519,0.02134863
YMR064W,73.33663,-1.688493,0.28599721,1.019181e-9,8.15216e-9
YMR069W,24.97947,-1.387456,0.48706513,0.001641753,0.004124215
YMR070W,126.6471,-1.413903,0.27991611,1.857815e-7,9.986544e-7
YMR071C,99.2997,-1.126639,0.32646479,3.126789e-4,9.263532e-4
YMR073C,44.98211,-1.356693,0.24742816,1.921129e-8,1.228399e-7
YMR081C,289.9409,-3.263058,0.45758873,1.491375e-15,3.319226e-14
YMR082C,3.495551,-1.873465,1.10776811,0.00475887,0.01075366
YMR084W,28.67292,-2.451974,0.70882082,1.392534e-5,5.27649e-5
YMR090W,359.1164,-1.884059,0.41517741,1.00534e-6,4.737645e-6
YMR105C,857.906,-1.906478,0.35181365,1.087033e-8,7.311825e-8
YMR105W-A,11.27428,-4.111166,1.29664571,1.291672e-6,5.941319e-6
YMR107W,59.58508,-1.477812,0.7796231,0.01266364,0.0257536
YMR110C,129.267,-2.236397,0.34705868,9.307911e-12,1.077374e-10
YMR119W,86.09914,-2.166147,0.25543783,2.408226e-18,8.533732000000001e-17
YMR126C,131.213,-2.750029,0.33252512,1.578925e-18,5.755816e-17
YMR135C,68.34168,-1.705829,0.32105231,2.924052e-8,1.795476e-7
YMR139W,203.5932,-1.547846,0.24552616,1.052124e-10,9.901522e-10
YMR145C,210.9336,-2.036039,0.29130213,3.982762e-13,5.958175e-12
YMR149W,26.22377,-3.031256,0.48491455,1.471046e-12,1.972695e-11
YMR150C,38.49189,-4.811215,0.62087623,2.5395620000000003e-17,7.389193e-16
YMR154C,74.59625,-2.18697,0.23940241,6.6946289999999996e-21,4.0060409999999996e-19
YMR158W,23.0705,-1.469338,0.39128112,6.319222e-5,2.114073e-4
YMR164C,124.6548,-1.013343,0.20184135,3.322663e-7,1.701021e-6
YMR169C,260.6879,-2.595318,0.53476941,2.332819e-8,1.467963e-7
YMR171C,102.3824,-1.484946,0.22858813,3.280943e-11,3.434161e-10
YMR174C,32.27707,-2.820733,0.64659197,1.051804e-7,5.842026e-7
YMR175W,276.2272,-4.209314,0.84922581,6.251007e-10,5.183025e-9
YMR175W-A,198.2186,-3.615317,0.89175568,6.680548e-8,3.834816e-7
YMR178W,130.8338,-1.5979,0.35854027,2.598462e-6,1.121228e-5
YMR180C,135.2606,-1.55251,0.21244556,9.969627e-14,1.625639e-12
YMR181C,82.99155,-1.291628,0.4590182,0.0021181,0.005205388
YMR182C,62.58191,-1.850957,0.45284901,7.886906e-6,3.126665e-5
YMR188C,647.7757,-1.366398,0.20195159,6.145613e-12,7.232212e-11
YMR194C-B,443.7327,-3.6948,0.35717929,2.2031539999999997e-28,3.881834e-26
YMR195W,126.8799,-3.421306,0.38318329,3.473103e-22,2.318936e-20
YMR196W,822.9165,-2.044307,0.36251553,2.245267e-9,1.697465e-8
YMR206W,179.2354,-5.068244,0.45863517,1.67646e-30,4.253515e-28
YMR228W,18.40418,-1.244235,0.3704843,3.809876e-4,0.001104986
YMR244C-A,36.54259,-1.008193,0.30163354,5.213008e-4,0.001465696
YMR251W,13.60929,-1.3924,0.57331762,0.005138096,0.01149187
YMR251W-A,528.7316,-1.3156,0.49818013,0.003360713,0.007901039
YMR252C,52.75367,-4.927327,0.65281836,1.300105e-16,3.421811e-15
YMR253C,198.2454,-2.305126,0.26122435,7.787965e-20,3.45448e-18
YMR254C,9.577279,-1.973872,0.51306437,1.519392e-5,5.706039e-5
YMR256C,32.54651,-2.566359,0.6610215,1.959207e-6,8.666144e-6
YMR258C,398.6802,-3.307988,0.31885676,3.2632159999999997e-28,5.174645e-26
YMR261C,221.4441,-1.760462,0.27749435,5.725989e-11,5.657313e-10
YMR262W,116.3463,-2.600652,0.25586626,6.817495999999999e-26,7.722031e-24
YMR271C,88.56608,-2.91632,0.60614714,8.789724e-9,6.033898e-8
YMR272C,86.48472,-1.132975,0.33989501,4.746275e-4,0.001343401
YMR280C,294.5396,-1.768356,0.40352374,2.640995e-6,1.138806e-5
YMR281W,39.34095,-1.075008,0.43573046,0.007574888,0.01629834
YMR291W,134.4572,-1.074565,0.2113278,2.252528e-7,1.188668e-6
YMR292W,22.61907,-1.540959,0.44280286,1.576179e-4,4.924978e-4
YMR293C,49.43603,-1.072727,0.34909981,0.001234855,0.003211433
YMR297W,542.9759,-1.885823,0.30641245,1.488589e-10,1.370409e-9
YMR303C,73.28741,-1.604721,0.40236155,1.976011e-5,7.257577e-5
YMR313C,176.7043,-1.26781,0.21695706,2.616151e-9,1.960541e-8
YMR319C,238.5893,-2.528741,0.25127183,2.560817e-25,2.5380100000000002e-23
YNCA0003W,575.8662,-1.163998,0.38218454,0.001218478,0.003172745
YNCA0006C,88.96818,-24.73722,2.95753967,2.3189510000000003e-17,6.873415e-16
YNCB0001W,22.63651,-2.480616,5.59119988,0.001322455,0.003411278
YNCB0010W,4880.447,-2.304679,0.21938692,6.004325e-27,8.103284e-25
YNCB0011C,189.5,-4.08801,0.57402832,8.471921e-16,1.961219e-14
YNCB0013W,40.94518,-1.744961,0.56977038,4.155149e-4,0.001197461
YNCB0017C,46.67795,-17.25999,6.56460197,3.617946e-6,1.521792e-5
YNCC0004C,163.3305,-2.41723,0.38275884,1.153172e-11,1.31557e-10
YNCC0013W,4.652627,-1.870339,0.74696381,0.001329616,0.003426963
YNCD0006W,234.4126,-23.53653,2.75029562,4.840985e-18,1.616125e-16
YNCD0007C,56.49244,-3.251985,0.56590618,1.676085e-11,1.848941e-10
YNCD0008W,576.5682,-1.959211,0.40488176,1.989244e-7,1.063022e-6
YNCD0016C,160.3828,-6.056423,0.6712519,1.796794e-22,1.310007e-20
YNCD0024C,18.75321,-2.521067,0.60984708,8.230797e-7,3.964157e-6
YNCD0032C,4397.873,-3.312465,0.32090708,5.5682159999999994e-28,8.157643999999999e-26
YNCD0034C,57.11863,-3.759293,0.47278707,1.1110200000000002e-18,4.1699410000000006e-17
YNCE0007C,3224.996,-2.286523,0.34492395,2.324378e-12,2.996652e-11
YNCE0017W,1599.146,-1.975165,0.25860703,3.770909e-15,7.972958e-14
YNCE0019W,1773.383,-1.419026,0.37706119,6.607443e-5,2.200053e-4
YNCE0024W,11039.62,-2.691553,0.26014459,6.924338999999999e-27,8.784217000000001e-25
YNCE0028C,339.1824,-4.786878,0.54999108,1.0908699999999999e-20,6.12335e-19
YNCF0003C,109.7451,-1.151882,0.37356559,0.001091978,0.00287642
YNCF0009C,55.29623,-2.067658,2.06262096,0.001570488,0.003973516
YNCF0012C,22.14277,-2.727176,6.32637345,0.001177745,0.003078054
YNCG0007C,19.86358,-2.636064,6.19062929,0.001248577,0.003244459
YNCG0013W,942.7957,-2.142106,0.31400464,9.707768e-13,1.356308e-11
YNCG0015C,72.01177,-2.353704,0.45073537,8.630269e-9,5.937288e-8
YNCG0017W,29.90938,-2.338703,5.7237737,0.001537776,0.003906333
YNCG0024W,3449.291,-2.649763,0.36793273,1.05809e-14,2.021526e-13
YNCG0025C,29.11434,-2.780766,6.40469675,0.001139144,0.002987016
YNCG0028W,61.0115,-2.58241,0.34368467,1.372537e-15,3.098222e-14
YNCG0039W,16.60185,-1.942603,5.03519201,0.002146315,0.005262496
YNCH0004C,1223.219,-2.25323,0.44156455,2.258446e-8,1.426825e-7
YNCH0007W,2.832732,-1.636646,1.40781978,0.008293492,0.01767662
YNCH0011W,17.52196,-1.616885,0.5485329,7.880921e-4,0.002132623
YNCH0016C,13.45044,-1.420448,1.48687939,0.01117327,0.02305532
YNCI0007C,93.57034,-23.05844,3.24880051,5.443937e-13,7.974801e-12
YNCI0012,194.1219,-1.394619,0.24584392,6.192203e-9,4.354591e-8
YNCI0013W,115.7526,-1.114076,0.4645685,0.008660751,0.01838525
YNCJ0008W,1280.475,-6.394576,0.60445641,8.923253e-30,1.951731e-27
YNCJ0015W,136.5101,-24.8851,3.87803489,5.024809e-11,5.027186e-10
YNCJ0016C,22.50632,-21.7693,4.02792015,1.527037e-8,9.954772e-8
YNCJ0025W,28.97721,-2.189475,0.52065076,1.889991e-6,8.377508e-6
YNCK0003W,110.5901,-2.926742,0.50453205,3.616989e-11,3.736574e-10
YNCK0004W,56.38838,-23.51178,4.48534408,2.90682e-8,1.786624e-7
YNCK0008W,32.93582,-4.443646,8.41510337,5.181066e-4,0.001458655
YNCK0014W,140.3012,-24.04255,3.99849054,6.546635e-10,5.39991e-9
YNCK0020C,232.9658,-1.63796,0.26468134,1.915784e-10,1.72611e-9
YNCL0004C,19.00013,-2.249934,5.57650257,0.001646562,0.004133021
YNCL0006W,21775.01,-2.523979,0.50463357,1.45127e-8,9.499187e-8
YNCL0007W,21.74302,-3.284298,6.60992497,7.964775e-4,0.002154395
YNCL0039W,4.659083,-2.317794,1.47005609,0.001300339,0.003358326
YNCL0041C,212.6589,-1.14416,0.43659024,0.004550465,0.01034167
YNCL0043C,23.65963,-1.609016,0.4809134,2.226088e-4,6.788499e-4
YNCM0001W,315.2096,-1.024166,0.29629549,3.395557e-4,9.937516e-4
YNCM0002C,106.27,-1.62204,0.31030472,5.382586e-8,3.146705e-7
YNCM0011W,497.0703,-3.398399,0.57628456,4.64023e-12,5.574428e-11
YNCM0013W,113.9884,-1.08131,0.4344449,0.007087243,0.01535327
YNCM0015W,56.23994,-1.171001,0.3631974,6.653461e-4,0.001826175
YNCM0024W,86.56634,-24.17656,2.87865338,1.8090940000000002e-17,5.543518e-16
YNCM0030W,317.5593,-3.4849579999999998,0.37631659,1.382554e-23,1.138901e-21
YNCM0031W,1241.809,-3.02855,0.38664482,1.6219140000000002e-17,5.04304e-16
