gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
Q0110,237.5755,1.248008,0.60751043,0.01589069,0.03148849
YAL003W,339.878,1.460343,0.33688296,5.614738e-6,2.293257e-5
YAL007C,89.64924,1.416078,0.26042533,2.303875e-8,1.452632e-7
YAL012W,169.7128,1.652731,0.48629831,1.697523e-4,5.262654e-4
YAL019W,325.8194,1.79895,0.21220433,5.747497e-18,1.888931e-16
YAL023C,84.96818,1.650173,0.33555937,2.571286e-7,1.341255e-6
YAL024C,153.5868,1.966164,0.2422843,8.547142e-17,2.326803e-15
YAL025C,154.6554,2.196738,0.36255264,1.205315e-10,1.12266e-9
YAL029C,182.0925,1.317775,0.1929238,4.15245e-12,5.065191e-11
YAL034W-A,15.97408,1.477275,0.47914841,6.813539e-4,0.001866074
YAL035W,3709.441,1.218717,0.22716593,4.33667e-8,2.582864e-7
YAL036C,95.42041,2.195004,0.36370841,1.40401e-10,1.298198e-9
YAL043C,136.438,1.083669,0.26305462,2.267066e-5,8.226544e-5
YAL053W,167.6226,2.012461,0.20474739,1.377494e-23,1.138901e-21
YAL059W,48.00991,1.262576,0.3016542,1.409709e-5,5.328836e-5
YAR002C-A,73.73389,1.832692,0.28964215,5.544671e-11,5.486716e-10
YAR008W,24.20052,2.202061,0.43247061999999997,2.814171e-8,1.7381e-7
YAR014C,148.9108,1.5643,0.18847508,3.809807e-17,1.088541e-15
YAR018C,10.9802,1.131266,0.550804,0.01936492,0.03750749
YAR042W,604.0617,1.170513,0.1570471,5.213769e-14,8.938092e-13
YBL004W,458.4792,1.891935,0.23040281,4.528621e-17,1.26542e-15
YBL010C,48.9875,2.029663,0.35410706,1.365977e-9,1.071e-8
YBL023C,141.2786,2.060231,0.2613765,4.496638e-16,1.080385e-14
YBL024W,389.0724,1.915396,0.26210185,5.243009e-14,8.963991e-13
YBL031W,12.03667,1.625693,0.49140177,2.447085e-4,7.398407e-4
YBL034C,209.2005,1.43754,0.25499097,7.186457e-9,5.014708e-8
YBL035C,73.35337,1.822713,0.28473885,3.504303e-11,3.637937e-10
YBL039C,228.556,2.288796,0.37478855,6.70143e-11,6.519505e-10
YBL052C,383.9495,1.466759,0.22022564,1.11825e-11,1.280336e-10
YBL054W,43.03708,1.598624,0.40889164,2.75258e-5,9.853055e-5
YBL061C,377.2897,1.32769,0.20748272,7.552938e-11,7.269846e-10
YBL072C,410.1082,1.492481,0.46690106,4.582312e-4,0.001302222
YBL076C,476.0889,1.150186,0.2031842,8.665892e-9,5.955336e-8
YBL087C,126.3357,1.134694,0.56811242,0.02176626,0.04164807
YBL092W,690.3767,1.365241,0.518871,0.003177281,0.007511553
YBL093C,104.7602,1.235509,0.27973318,5.159625e-6,2.118677e-5
YBL097W,256.5823,1.372998,0.24505421,9.53184e-9,6.508123e-8
YBL113C,86.56154,1.082389,0.23227823,1.91168e-6,8.461817e-6
YBR007C,220.7198,1.520862,0.23553059,4.039787e-11,4.132962e-10
YBR017C,253.8332,1.503804,0.17476815,3.049011e-18,1.039778e-16
YBR025C,780.2726,1.416114,0.19607878,2.248798e-13,3.530724e-12
YBR030W,83.07708,2.29768,0.30982561,8.331202e-15,1.621007e-13
YBR034C,45.8799,1.169988,0.32395139,1.636671e-4,5.093918e-4
YBR038W,337.5351,1.41216,0.2271567,2.212215e-10,1.970798e-9
YBR045C,31.46305,1.589147,0.30762258,7.877766e-8,4.472763e-7
YBR048W,242.7114,2.245834,0.2986329,4.472018e-15,9.209744e-14
YBR060C,81.47913,1.285084,0.24107167,4.873638e-8,2.873001e-7
YBR065C,99.25661,1.280869,0.2921589,5.68673e-6,2.318183e-5
YBR070C,57.17837,1.025426,0.33890955,0.00151319,0.003847845
YBR071W,53.60125,1.148784,0.32628403,2.359132e-4,7.159798e-4
YBR073W,70.93557,1.50627,0.26292837,3.84582e-9,2.781532e-8
YBR079C,486.9209,1.718022,0.21844617,1.056782e-15,2.411212e-14
YBR084W,123.3145,1.5699,0.27328937,3.194682e-9,2.345355e-8
YBR088C,30.617,1.943942,0.62435686,2.108887e-4,6.452806e-4
YBR092C,17.73748,1.68149,0.50343083,1.95494e-4,6.016586e-4
YBR108W,92.15899,1.342459,0.24644088,2.38924e-8,1.497525e-7
YBR121C,990.2611,1.960299,0.28689991,1.433963e-12,1.92704e-11
YBR141C,23.9283,1.087368,0.37590931,0.002167375,0.005310028
YBR142W,526.5618,2.2252,0.27703788,8.515789000000001e-17,2.326803e-15
YBR143C,147.4391,1.705562,0.26110961,1.843879e-11,2.009575e-10
YBR152W,105.8654,1.240765,0.26149029,1.077073e-6,5.045698e-6
YBR154C,42.43467,2.268116,0.39559268,6.742968e-10,5.540239e-9
YBR155W,277.9585,1.795966,0.30718758,1.178478e-9,9.33219e-9
YBR156C,63.62428,1.365111,0.35928235,6.186262e-5,2.076162e-4
YBR160W,32.0109,1.468707,0.37618097,3.493836e-5,1.225741e-4
YBR169C,1332.228,1.285737,0.28711122,3.667169e-6,1.541475e-5
YBR172C,898.9316,1.643588,0.25248515,2.372713e-11,2.53369e-10
YBR177C,279.3401,1.172935,0.31221314,9.280725e-5,3.01576e-4
YBR181C,321.2528,1.278474,0.37814026,3.36493e-4,9.863101e-4
YBR184W,27.08348,1.422782,0.34422588,1.43692e-5,5.422003e-5
YBR187W,43.41928,1.128335,0.40903177,0.003110345,0.007378055
YBR188C,64.61056,1.353236,0.28487089,9.196959e-7,4.36649e-6
YBR189W,659.2535,1.23641,0.46233966,0.003449609,0.008080084
YBR191W,153.8859,1.766231,0.32959281,2.034641e-8,1.298363e-7
YBR197C,13.18059,1.366608,0.43613635,6.944721e-4,0.001897905
YBR245C,572.1035,1.4202650000000001,0.20005383,5.470917e-13,7.995859e-12
YBR246W,228.6108,1.231019,0.28543739,8.317861e-6,3.277031e-5
YBR247C,192.1827,1.442583,0.27714221,7.928595e-8,4.494288e-7
YBR261C,12.88323,2.098378,0.6293155,6.653348e-5,2.213014e-4
YBR267W,312.8383,2.16863,0.31885874,1.037735e-12,1.443498e-11
YBR275C,305.8213,1.534755,0.18418649,3.011244e-17,8.681963e-16
YCL001W-A,4.942673,1.598651,0.68837409,0.004169316,0.009578403
YCL014W,162.2802,1.655627,0.17937726,8.708807e-21,5.021815e-19
YCL024W,181.7858,2.771722,0.32904389,3.9152489999999995e-19,1.612625e-17
YCL026C-B,38.60597,1.174376,0.39763685,0.001617582,0.004071556
YCL029C,47.91958,1.687227,0.31950817,3.607585e-8,2.179325e-7
YCL031C,116.0104,1.056909,0.18310322,4.897177e-9,3.505959e-8
YCL037C,137.0476,2.557078,0.39984197,4.02488e-12,4.938069e-11
YCL054W,745.656,2.150751,0.27918294,1.443807e-15,3.236067e-14
YCL058W-A,114.6431,1.596978,0.38564302,1.055001e-5,4.087888e-5
YCL059C,274.9558,1.636248,0.25106229,2.28197e-11,2.44916e-10
YCL061C,343.532,2.071979,0.2262682,7.442569e-21,4.371131e-19
YCR014C,192.3365,1.106483,0.17671802,2.29826e-10,2.044581e-9
YCR016W,531.0972,1.077076,0.25279101,1.228193e-5,4.701524e-5
YCR020C,30.89609,1.874443,0.33067564,2.848562e-9,2.115741e-8
YCR024C,51.07342,1.051361,0.22471667,1.794926e-6,8.000854e-6
YCR025C,24.05352,1.461522,0.31367818,1.239143e-6,5.728777e-6
YCR035C,214.4372,1.490244,0.2023011,7.015507e-14,1.164905e-12
YCR036W,69.07342,1.299956,0.26679645,5.342145e-7,2.641093e-6
YCR043C,8.661499,1.353427,0.56726534,0.006144967,0.01352916
YCR052W,80.39242,1.690355,0.27307736,1.737397e-10,1.585656e-9
YCR053W,385.6077,1.45521,0.22656289,5.528634e-11,5.479395e-10
YCR057C,60.92261,1.980263,0.29453189,2.903211e-12,3.697804e-11
YCR065W,52.61409,1.85467,0.3580506,4.444469e-8,2.640291e-7
YCR066W,37.22887,1.20272,0.29699834,2.707511e-5,9.724654e-5
YCR072C,20.92423,1.780373,0.44858621,1.507324e-5,5.664073e-5
YCR073C,77.7193,1.483378,0.29576339,2.03264e-7,1.082538e-6
YCR082W,23.97866,1.389892,0.36005912,4.689795e-5,1.603694e-4
YCR084C,105.4836,1.671143,0.27622332,4.305006e-10,3.675189e-9
YCR086W,77.00369,1.44975,0.21140417,2.93483e-12,3.723125e-11
YCR087C-A,24.45162,1.918084,0.44884866,3.038973e-6,1.294574e-5
YCR088W,389.771,1.081266,0.22976022,1.528627e-6,6.910962e-6
YDL003W,129.008,2.483114,0.28464524,1.0034149999999999e-19,4.359359e-18
YDL014W,79.29876,1.157625,0.29591846,5.047786e-5,1.716789e-4
YDL015C,157.0243,1.156552,0.2135029,3.453922e-8,2.092476e-7
YDL031W,1032.999,1.245128,0.23953628,1.045352e-7,5.819893e-7
YDL040C,355.5489,1.135059,0.15310631,7.269591e-14,1.197689e-12
YDL042C,71.5096,1.874073,0.30591499,1.823171e-10,1.649697e-9
YDL051W,124.3299,1.549497,0.32667277,7.227892e-7,3.505086e-6
YDL053C,190.3343,1.221231,0.19525515,2.15392e-10,1.921564e-9
YDL060W,271.9591,2.339506,0.29735673,2.208065e-16,5.624801e-15
YDL061C,103.4359,1.372037,0.56698828,0.005457869,0.01215858
YDL063C,19.19449,1.131516,0.41082728,0.003138378,0.007438988
YDL075W,595.0307,2.040526,0.26974401,5.659569e-15,1.128888e-13
YDL077C,154.2173,1.003643,0.1953208,1.802437e-7,9.713559e-7
YDL082W,73.43126,1.350444,0.36581546,9.634695e-5,3.113238e-4
YDL093W,38.91717,1.652558,0.30884787,2.617716e-8,1.628788e-7
YDL101C,101.9566,2.05868,0.31797289,1.26777e-11,1.438519e-10
YDL112W,154.8513,1.268776,0.23404652,3.010707e-8,1.845112e-7
YDL122W,646.896,1.237891,0.16305946,1.696492e-14,3.128155e-13
YDL127W,33.73938,1.569493,0.33032662,6.730782e-7,3.279059e-6
YDL130W,1067.071,2.214345,0.34748323,1.584164e-11,1.759781e-10
YDL136W,190.0415,2.029747,0.51919981,1.020872e-5,3.97507e-5
YDL143W,432.8611,1.516909,0.2022016,2.432257e-14,4.420574e-13
YDL148C,486.3368,2.703527,0.29079305,2.142233e-22,1.526762e-20
YDL150W,161.2756,1.764321,0.29878483,8.821762e-10,7.137301e-9
YDL153C,866.7919,1.73906,0.30552699,3.264062e-9,2.390756e-8
YDL154W,25.06046,1.627244,0.32298222,1.444556e-7,7.885388e-7
YDL156W,72.31652,1.568556,0.26659864,1.399322e-9,1.09579e-8
YDL157C,100.0204,1.86041,0.22294896,1.582638e-17,4.94516e-16
YDL164C,79.21807,2.288988,0.30802175,7.646524e-15,1.496972e-13
YDL166C,17.69596,1.308649,0.49382037,0.003311907,0.007792073
YDL186W,7.316045,1.252491,0.58131222,0.01268243,0.02578354
YDL191W,231.4399,1.35916,0.36442997,8.215467e-5,2.694452e-4
YDL197C,95.55487,1.318153,0.29643061,4.080517e-6,1.702811e-5
YDL201W,90.74198,1.066131,0.28791439,1.280347e-4,4.068757e-4
YDL208W,565.3455,2.075627,0.30105617,7.022476e-13,1.003233e-11
YDL209C,45.11554,1.510719,0.30895248,3.706562e-7,1.88993e-6
YDL213C,487.5654,1.4792,0.24042825,3.043962e-10,2.663152e-9
YDL230W,53.21585,1.035574,0.3844831,0.004191027,0.00961783
YDL239C,186.5318,1.324548,0.19060436,1.79197e-12,2.36309e-11
YDL243C,21.26771,1.575408,0.3958194,2.151826e-5,7.835264e-5
YDR002W,131.103,1.096656,0.24181486,3.425795e-6,1.448655e-5
YDR012W,311.6409,1.175312,0.53283678,0.01280501,0.02598278
YDR014W-A,7.415776,1.251379,0.50945638,0.006115103,0.01347277
YDR021W,21.92386,1.655689,0.36566581,1.689099e-6,7.587788e-6
YDR025W,306.7931,1.889966,0.37309039,7.466149e-8,4.251148e-7
YDR026C,356.8005,1.086161,0.15559772,1.809182e-12,2.380838e-11
YDR033W,693.9167,1.539657,0.27769529,1.062859e-8,7.172035e-8
YDR049W,228.0391,1.460275,0.20202331,2.034209e-13,3.209698e-12
YDR052C,256.1351,1.717035,0.19587746,5.367763e-19,2.168644e-17
YDR060W,769.4357,1.838383,0.28401455,2.125894e-11,2.297197e-10
YDR064W,463.7754,1.687069,0.52708762,3.070959e-4,9.115159e-4
YDR083W,416.5763,1.189199,0.21273939,1.257104e-8,8.358291e-8
YDR086C,46.63681,1.295855,0.32046293,2.490158e-5,9.000043e-5
YDR087C,85.57355,1.628062,0.30807135,3.909894e-8,2.355219e-7
YDR097C,111.6608,1.751549,0.28824115,3.164301e-10,2.764623e-9
YDR113C,45.29207,2.152668,0.34208663,3.177501e-11,3.331386e-10
YDR121W,99.25515,1.070764,0.22350554,1.016493e-6,4.783098e-6
YDR130C,28.49332,1.393171,0.33970148,1.718541e-5,6.385883e-5
YDR144C,41.93889,1.087033,0.33799514,7.506792e-4,0.002040959
YDR152W,139.811,1.423559,0.25876371,1.594223e-8,1.036082e-7
YDR156W,25.03976,1.148679,0.49052549,0.009551582,0.02001509
YDR157W,371.331,1.13351,0.27163841,1.71339e-5,6.370477e-5
YDR165W,101.4586,2.199907,0.31048702,1.282542e-13,2.04916e-12
YDR172W,317.6933,1.498936,0.23154144,3.734084e-11,3.845015e-10
YDR180W,151.8714,1.352905,0.23166882,2.431036e-9,1.827022e-8
YDR182W-A,9.394723,1.098613,0.50553119,0.01546398,0.03075823
YDR183W,18.14883,1.348576,0.46464356,0.001486622,0.003794626
YDR184C,56.9296,2.548162,0.42801192,6.6336540000000006e-11,6.473425e-10
YDR194C,522.3456,1.005057,0.15279439,3.13218e-11,3.289307e-10
YDR211W,106.1304,1.181462,0.2035147,3.592655e-9,2.610333e-8
YDR218C,52.21705,2.271946,0.32687515,2.673142e-13,4.105506e-12
YDR221W,61.01507,1.494398,0.23336395,5.951127e-11,5.870606e-10
YDR226W,85.79791,1.454563,0.5143293,0.001550962,0.003933528
YDR245W,71.54271,1.434898,0.22457849,7.074652e-11,6.840628e-10
YDR259C,195.949,1.396465,0.2328907,8.937308e-10,7.212385e-9
YDR261C,45.73692,1.069702,0.41432543,0.005559597,0.01235185
YDR266C,152.6661,1.440063,0.20463776,8.353005e-13,1.177402e-11
YDR285W,126.3886,1.218379,0.26529511,2.308507e-6,1.007912e-5
YDR299W,260.6135,1.729906,0.37340033,8.96427e-7,4.265594e-6
YDR309C,86.52401,2.570656,0.43702967,9.318539e-11,8.808866e-10
YDR310C,301.4146,1.922559,0.25681398,1.354612e-14,2.549645e-13
YDR311W,125.8183,1.363221,0.19840412,2.974841e-12,3.766351e-11
YDR312W,120.9385,1.183786,0.25092939,1.308436e-6,6.005363e-6
YDR324C,140.3108,2.031428,0.25318915,1.551221e-16,4.01608e-15
YDR325W,181.8091,1.833335,0.24012482,5.207093e-15,1.055226e-13
YDR326C,263.9638,1.101192,0.16965203,5.169024e-11,5.147114e-10
YDR339C,168.9574,1.054976,0.22324908,1.422566e-6,6.482281e-6
YDR341C,210.5958,1.320189,0.19852002,1.430588e-11,1.600391e-10
YDR344C,5.361891,1.268158,0.64172778,0.01792327,0.03502381
YDR348C,103.5149,1.277341,0.29898379,9.451779e-6,3.696217e-5
YDR351W,304.9989,1.425255,0.17129434,3.8446150000000004e-17,1.09356e-15
YDR353W,153.0491,1.103188,0.23923403,2.369361e-6,1.030066e-5
YDR359C,190.6086,1.798757,0.21448915,1.252032e-17,4.010928e-16
YDR361C,56.74437,1.084167,0.2882643,1.000721e-4,3.223755e-4
YDR365C,731.063,2.160296,0.27627174,5.664023e-16,1.350635e-14
YDR374C,19.04953,2.073098,0.50702053,4.375049e-6,1.814973e-5
YDR382W,612.1747,1.126978,0.29918235,9.365774e-5,3.037173e-4
YDR398W,56.07005,1.748678,0.32606225,2.056853e-8,1.311218e-7
YDR412W,144.4839,1.209092,0.25616588,1.259862e-6,5.807635e-6
YDR418W,197.5301,1.631602,0.53795716,5.894237e-4,0.001641227
YDR420W,427.1768,1.47501,0.24840047,1.151487e-9,9.141283e-9
YDR428C,16.2066,1.161542,0.39261943,0.001617074,0.004071556
YDR440W,66.73949,1.443507,0.26075583,1.277438e-8,8.484594e-8
YDR441C,27.35674,1.865285,0.39976373,5.753567e-7,2.826869e-6
YDR446W,9.910044,2.726958,0.59464351,5.19814e-8,3.05012e-7
YDR448W,50.45021,1.198607,0.28323956,1.236225e-5,4.727073e-5
YDR449C,68.45116,1.222171,0.44434673,0.002822246,0.006752738
YDR450W,183.5973,1.141031,0.49794581,0.01094792,0.02261975
YDR451C,83.63925,1.492497,0.44950178,3.01401e-4,8.975525e-4
YDR454C,55.26719,2.135098,0.37788606,1.642577e-9,1.272178e-8
YDR464W,1075.282,1.146381,0.18497894,3.332329e-10,2.899446e-9
YDR465C,69.09066,1.37803,0.30572638,2.854341e-6,1.223317e-5
YDR478W,136.3223,1.013249,0.23339796,9.053257e-6,3.551318e-5
YDR480W,15.50206,1.063003,0.48359108,0.01527982,0.03046195
YDR496C,525.5524,1.71297,0.30582896,5.786571e-9,4.110215e-8
YDR499W,109.6349,1.068627,0.19348668,2.060515e-8,1.312234e-7
YDR501W,13.18764,1.550881,0.4790721,3.597341e-4,0.001046214
YDR507C,636.0872,2.140366,0.31967766,2.321122e-12,2.996652e-11
YDR515W,70.41509,2.247831,0.23050008,1.5670030000000002e-23,1.258165e-21
YDR524C-B,384.059,1.425705,0.4475791,5.326954e-4,0.001495745
YDR528W,45.27822,1.859499,0.39812545,5.701145e-7,2.805459e-6
YDR540C,30.00108,1.355983,0.31846005,9.137115e-6,3.579785e-5
YEL001C,61.38611,1.461498,0.35867803,1.74317e-5,6.466038e-5
YEL009C-A,17.28278,1.391146,0.34845107,2.72532e-5,9.77202e-5
YEL022W,282.3852,1.490982,0.17042367,8.747332e-19,3.362687e-17
YEL023C,68.45408,1.136652,0.31201573,1.505001e-4,4.723968e-4
YEL026W,183.8095,2.012319,0.71783968,4.181337e-4,0.001202277
YEL032W,79.38869,1.142641,0.28190961,2.841761e-5,1.014366e-4
YEL036C,54.6664,1.274784,0.27295445,1.49238e-6,6.771219e-6
YEL042W,113.2436,1.556169,0.24918328,1.517793e-10,1.395269e-9
YEL054C,530.8656,1.906149,0.25471503,1.432759e-14,2.680824e-13
YEL055C,392.6576,1.653606,0.2152027,4.888059e-15,9.96944e-14
YEL066W,20.91092,1.09622,0.53732033,0.02103303,0.04041578
YER006W,717.3697,2.358955,0.26884811,1.0126159999999999e-19,4.369405e-18
YER007C-A,17.09193,1.469107,0.52596721,0.001670723,0.004180432
YER031C,103.1606,2.350433,0.27037766,2.1329939999999998e-19,9.080257e-18
YER032W,149.4905,1.590107,0.24660785,3.879097e-11,3.981409e-10
YER056C-A,204.7427,1.531814,0.55353556,0.001589949,0.00401315
YER058W,128.2651,1.02083,0.26582042,7.728502e-5,2.546592e-4
YER060W-A,79.19416,1.084267,0.33322304,6.607458e-4,0.001815119
YER064C,170.8647,2.29477,0.22488801,1.433136e-25,1.466191e-23
YER074W,579.4827,1.796501,0.31553545,2.897778e-9,2.147267e-8
YER082C,213.7429,2.203312,0.28446391,8.950206e-16,2.0495e-14
YER085C,7.398989,1.416834,0.53668059,0.002828998,0.00676634
YER087C-B,23.19246,1.587161,0.42480035,5.573624e-5,1.884515e-4
YER095W,28.968,1.572251,0.38249941,1.254459e-5,4.784746e-5
YER102W,667.8677,1.396086,0.40211182,2.057165e-4,6.306718e-4
YER106W,25.12812,2.796822,0.53668199,1.699908e-9,1.314941e-8
YER110C,146.622,1.831025,0.32129181,2.61797e-9,1.960541e-8
YER111C,322.5192,1.277258,0.21432268,1.284646e-9,1.010981e-8
YER114C,96.34917,1.235597,0.18630414,1.768164e-11,1.933701e-10
YER118C,11.58861,1.096682,0.55386889,0.02394851,0.04531785
YER120W,89.63982,1.16188,0.3689843,8.683166e-4,0.002334774
YER126C,68.41472,1.730444,0.36656197,5.874057e-7,2.883835e-6
YER127W,278.1197,1.782452,0.30936473,1.999935e-9,1.52471e-8
YER128W,15.9204,1.058524,0.36660772,0.002273723,0.005555557
YER132C,241.3097,1.500058,0.18838567,6.695557e-16,1.561394e-14
YER137C,61.80711,1.415919,0.28934008,4.155596e-7,2.096973e-6
YER160C,250.2265,19.32823,1.87529365,3.698023e-25,3.6087020000000004e-23
YER165W,93.24429,1.106869,0.28784428,6.977608e-5,2.312381e-4
YER167W,246.8027,1.307077,0.19562806,1.173372e-11,1.336212e-10
YER177W,501.7545,1.047874,0.3328642,9.855687e-4,0.002625562
YFL002C,329.6178,1.229889,0.1785096,3.010724e-12,3.796624e-11
YFL008W,401.6121,2.167615,0.27158991,1.523203e-16,3.959705e-15
YFL023W,371.6012,1.470911,0.26813141,1.633857e-8,1.057506e-7
YFL034C-A,69.66181,1.086193,0.46730813,0.0108526,0.02245939
YFL040W,129.4702,1.195433,0.25900455,2.119667e-6,9.317427e-6
YFL060C,2.807511,1.955536,1.14265075,0.003626795,0.008442113
YFR009W,200.8789,1.137285,0.1860922,5.775225e-10,4.8137e-9
YFR019W,384.8879,1.183752,0.16950287,1.621481e-12,2.160725e-11
YFR023W,13.65607,1.739635,0.44187023,1.872098e-5,6.915967e-5
YFR028C,111.357,1.470222,0.2637197,9.861434e-9,6.697118e-8
YFR031C,400.6183,1.287422,0.14613972,6.460653999999999e-19,2.5296250000000003e-17
YFR031C-A,466.0368,1.069533,0.39313275,0.003727866,0.008661486
YFR032C,18.1957,1.641165,0.50981428,3.19238e-4,9.442093e-4
YFR036W,15.85609,1.130918,0.41956847,0.003733365,0.008671086
YFR037C,69.2951,1.261114,0.28353742,4.344498e-6,1.803979e-5
YGL012W,105.8973,1.565659,0.35319165,3.05833e-6,1.301945e-5
YGL015C,1.64103,2.75533,1.32994811,2.608073e-4,7.851452e-4
YGL019W,86.29451,1.644588,0.28205839,1.703019e-9,1.315743e-8
YGL021W,64.37228,1.347574,0.26178639,1.217124e-7,6.73079e-7
YGL023C,48.41667,1.625861,0.28930345,6.033669e-9,4.27138e-8
YGL029W,276.1311,1.74783,0.40114149,3.083713e-6,1.310113e-5
YGL031C,320.2486,1.53276,0.33601496,1.774003e-6,7.924295e-6
YGL043W,32.57982,1.252996,0.31177794,2.910952e-5,1.03848e-4
YGL078C,279.598,1.980574,0.2800412,2.520323e-13,3.908658e-12
YGL086W,352.0875,1.18797,0.1402947,1.4170060000000002e-17,4.471677e-16
YGL093W,130.8145,1.058209,0.24850346,1.263214e-5,4.812351e-5
YGL097W,41.02972,1.218541,0.27072717,3.556727e-6,1.501019e-5
YGL099W,222.0627,2.077335,0.21562963,7.997489000000001e-23,5.968009e-21
YGL103W,379.6223,1.107289,0.51142568,0.01557202,0.03094403
YGL105W,267.6107,1.895449,0.23917070000000001,4.662423e-16,1.115991e-14
YGL108C,320.1725,1.197723,0.24996451,8.957873e-7,4.265594e-6
YGL111W,198.5832,1.678764,0.2662925,8.56188e-11,8.154355e-10
YGL120C,207.5309,2.497809,0.27468725,3.410595e-21,2.10033e-19
YGL133W,781.2703,1.782229,0.20625112,1.4370040000000001e-18,5.268738e-17
YGL137W,288.5036,1.314841,0.21808044,8.036828e-10,6.560824e-9
YGL148W,100.2036,1.628175,0.32715624,1.978109e-7,1.058831e-6
YGL163C,998.6765,1.439471,0.25655813,8.371865e-9,5.784612e-8
YGL168W,8.621594,1.254604,0.50603503,0.00572937,0.01270719
YGL171W,139.5204,1.931451,0.27611454,4.89568e-13,7.238531e-12
YGL174W,81.77825,1.573952,0.27845216,5.428754e-9,3.873406e-8
YGL183C,31.8576,2.183956,0.43853683,5.264561e-8,3.086239e-7
YGL189C,535.754,1.29941,0.46216335,0.002108036,0.005184673
YGL195W,480.4913,1.206571,0.16355192,8.93494e-14,1.464453e-12
YGL201C,106.9392,1.812909,0.27142159,5.62011e-12,6.663244e-11
YGL203C,380.3915,1.370035,0.21164988,4.419814e-11,4.471273e-10
YGL207W,414.106,1.432574,0.1860148,5.824329e-15,1.15811e-13
YGL210W,69.64658,1.262278,0.19634624,6.672314e-11,6.50115e-10
YGL216W,121.8243,1.277337,0.17735689,3.05106e-13,4.618824e-12
YGL242C,169.1534,1.498742,0.21520919,1.301236e-12,1.767397e-11
YGL243W,16.01825,1.276786,0.41959249,0.001063055,0.002810721
YGL246C,55.89916,1.143972,0.26080839,6.534619e-6,2.640069e-5
YGL256W,115.9536,1.282741,0.51176265,0.005100424,0.01142372
YGR001C,515.9393,1.55429,0.2571013,5.328516e-10,4.458942e-9
YGR014W,332.6767,2.190341,0.25933702,3.010428e-18,1.03217e-16
YGR047C,303.0574,1.014554,0.21276349,1.192206e-6,5.533001e-6
YGR054W,79.10576,1.228433,0.24548556,2.954764e-7,1.528717e-6
YGR060W,585.5391,1.639525,0.49938677,2.590003e-4,7.804799e-4
YGR078C,28.86086,1.416462,0.45732078,7.221302e-4,0.001968402
YGR081C,23.64556,1.12507,0.42030679,0.003969283,0.009168667
YGR083C,801.1578,1.302477,0.22102903,1.873682e-9,1.434772e-8
YGR085C,338.65,2.291366,0.34046108,1.154232e-12,1.588132e-11
YGR089W,268.0008,1.020583,0.18869823,4.086834e-8,2.450169e-7
YGR093W,174.008,1.079808,0.21977818,5.447986e-7,2.691322e-6
YGR094W,821.2665,1.348374,0.21619709,2.102367e-10,1.878213e-9
YGR095C,47.62601,1.224024,0.30467383,3.027427e-5,1.073391e-4
YGR103W,916.7725,1.572848,0.26566834,1.113646e-9,8.863055e-9
YGR109C,11.82506,1.500285,0.54321125,0.00172012,0.004292181
YGR120C,9.051235,1.167026,0.48598057,0.007992178,0.01711492
YGR123C,21.93194,1.284113,0.38054681,3.41911e-4,9.980989e-4
YGR124W,60.50505,1.156909,0.25140478,2.35439e-6,1.024976e-5
YGR128C,69.25417,2.054374,0.33922458,1.83572e-10,1.658685e-9
YGR140W,69.26329,1.345117,0.21467672,1.753437e-10,1.595703e-9
YGR145W,413.2979,1.714565,0.29899238,2.664085e-9,1.990376e-8
YGR148C,804.7811,1.278503,0.25318701,2.20839e-7,1.169267e-6
YGR152C,152.6724,1.616754,0.25622668,9.137555e-11,8.650673e-10
YGR153W,48.88008,1.720271,0.30706096,5.667758e-9,4.030335e-8
YGR159C,235.065,2.700474,0.36962815,3.955906e-15,8.301544e-14
YGR162W,652.2445,1.497083,0.23206118,4.341787e-11,4.406393e-10
YGR187C,110.4551,1.744789,0.2759861,6.797833e-11,6.593066e-10
YGR192C,7506.417,1.084198,0.48766269,0.01398584,0.02810016
YGR196C,260.9374,1.00213,0.16788716,1.564207e-9,1.217395e-8
YGR200C,70.36101,1.789782,0.24519119,7.180637e-14,1.186114e-12
YGR207C,104.132,1.216095,0.23629964,1.419995e-7,7.768457e-7
YGR208W,75.60163,1.350031,0.40298597,3.402772e-4,9.946444e-4
YGR245C,260.0401,1.850852,0.28154184,1.059392e-11,1.221768e-10
YGR251W,171.8066,1.242203,0.27197951,2.536424e-6,1.097445e-5
YGR273C,3.331354,1.464194,0.74359757,0.01164088,0.02388038
YGR278W,132.8094,1.513709,0.21229616,3.876429e-13,5.81281e-12
YGR283C,176.1852,2.012687,0.2564316,6.594791e-16,1.543571e-14
YGR285C,1345.359,1.756937,0.2597504,3.502732e-12,4.339419e-11
YHL001W,1476.68,1.608352,0.30818851,5.762626e-8,3.356505e-7
YHL007C,249.415,1.307178,0.20088806,3.794355e-11,3.900744e-10
YHL031C,53.66335,1.295153,0.31991233,2.442647e-5,8.833356e-5
YHL033C,89.24236,2.227797,0.4152043,6.082908e-9,4.296646e-8
YHL037C,11.70155,2.61662,0.51577854,7.063325e-9,4.938152e-8
YHR007C,1757.461,1.071858,0.52323845,0.0213776,0.04097858
YHR014W,8.343446,2.339338,0.79129028,9.920629e-5,3.199113e-4
YHR019C,209.3357,1.194801,0.42549602,0.002467617,0.005974083
